"Index";"Calculation mode";"Contingency Case Index";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"dphi/dP Sensitivity in deg/MW";"dv/dP Sensitivity in p.u./MW";"dphi/dtap Sensitivity in deg/tap";"dv/dtap Sensitivity in p.u./tap";"Branch Sensitivity dPbranch/dPbus/Terminal i in MW/MW";"Branch Sensitivity dPbranch/dtap/Terminal i in MW/tap";"Active Power Losses Sensitivity: dPloss/dP in kW/MW";"Branch Sensitivity dPbranch/dPbus/Terminal i in MW/MW";"Branch Sensitivity dPbranch/dtap/Terminal i in MW/tap";"Active Power Losses Sensitivity: dPloss/dP in kW/MW";"Branch Sensitivity dPbranch/dPbus/Terminal i in MW/MW";"Branch Sensitivity dPbranch/dtap/Terminal i in MW/tap";"Branch Sensitivity dPbranch/dPbus/Terminal i in MW/MW";"Branch Sensitivity dPbranch/dtap/Terminal i in MW/tap"
1,0000;0,0000;0,0000;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----;   ----
